SHIPMENT_ID,ORDER_ID,SHIP_DATE,SHIP_MODE,SEGMENT,COUNTRY,CITY,STATE,POSTAL_CODE,REGION
1870,CA-2014-116932,2014-07-25,Standard Class,Corporate,United States,San Francisco,California,94122,West
1873,CA-2017-142888,2017-11-25,Standard Class,Consumer,United States,Spokane,Washington,99207,West
1874,CA-2014-147914,2014-06-09,Standard Class,Home Office,United States,Columbus,Ohio,43229,East
1875,US-2016-112977,2016-03-16,Standard Class,Consumer,United States,Long Beach,New York,11561,East
1876,CA-2017-112039,2017-03-29,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central
1877,CA-2017-118885,2018-01-02,Standard Class,Consumer,United States,Los Angeles,California,90049,West
1879,US-2017-166611,2017-04-02,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South
1880,CA-2015-109512,2015-03-05,Same Day,Consumer,United States,New York City,New York,10011,East
1883,CA-2016-118570,2016-11-17,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East
1884,CA-2017-154718,2017-01-23,Second Class,Consumer,United States,Keller,Texas,76248,Central
1885,CA-2016-147578,2016-04-26,Second Class,Consumer,United States,San Francisco,California,94122,West
1886,CA-2014-140165,2014-05-15,First Class,Home Office,United States,Hialeah,Florida,33012,South
1888,CA-2014-142587,2014-10-22,First Class,Consumer,United States,Fairfield,Ohio,45014,East
1890,CA-2014-157623,2014-03-18,Standard Class,Corporate,United States,Huntington Beach,California,92646,West
1892,CA-2017-145310,2017-12-24,Second Class,Consumer,United States,Port Orange,Florida,32127,South
1893,CA-2016-100083,2016-11-29,Standard Class,Consumer,United States,Medford,Oregon,97504,West
1894,US-2017-108063,2017-12-05,First Class,Consumer,United States,Charlottesville,Virginia,22901,South
1895,CA-2015-109197,2016-01-04,Standard Class,Consumer,United States,Missoula,Montana,59801,West
1896,CA-2017-141789,2017-10-06,First Class,Consumer,United States,Minneapolis,Minnesota,55407,Central
1897,CA-2014-169775,2014-09-02,Second Class,Consumer,United States,Miami,Florida,33178,South
1900,CA-2016-140543,2016-07-03,Second Class,Consumer,United States,Florence,South Carolina,29501,South
1901,CA-2016-151141,2016-08-23,First Class,Home Office,United States,Detroit,Michigan,48205,Central
1902,CA-2017-167094,2017-10-22,First Class,Corporate,United States,Springfield,Oregon,97477,West
1905,CA-2017-154410,2017-10-24,First Class,Corporate,United States,Indianapolis,Indiana,46203,Central
1906,US-2016-150567,2016-05-21,Standard Class,Corporate,United States,Apopka,Florida,32712,South
1908,CA-2015-157959,2015-02-04,First Class,Corporate,United States,Los Angeles,California,90008,West
1909,CA-2017-105886,2017-12-23,Standard Class,Consumer,United States,Oceanside,New York,11572,East
1910,CA-2016-105963,2016-11-22,Standard Class,Corporate,United States,Los Angeles,California,90008,West
1911,CA-2017-121503,2017-07-06,Second Class,Corporate,United States,Houston,Texas,77041,Central
1913,CA-2014-103366,2014-01-17,First Class,Consumer,United States,Roswell,Georgia,30076,South
1914,CA-2017-124597,2017-05-05,Standard Class,Home Office,United States,Boynton Beach,Florida,33437,South
1917,CA-2015-105634,2015-11-14,Standard Class,Consumer,United States,Franklin,Massachusetts,2038,East
1918,CA-2015-123673,2015-11-01,Second Class,Home Office,United States,Detroit,Michigan,48227,Central
1919,US-2017-111423,2017-08-19,First Class,Corporate,United States,Watertown,New York,13601,East
1921,CA-2015-125178,2015-10-09,Standard Class,Corporate,United States,Reading,Pennsylvania,19601,East
1922,CA-2016-156685,2016-07-10,Second Class,Corporate,United States,Arlington,Texas,76017,Central
1924,CA-2017-126865,2017-12-07,Second Class,Consumer,United States,San Diego,California,92024,West
1925,CA-2017-102834,2017-03-13,Standard Class,Corporate,United States,San Francisco,California,94110,West
1926,US-2016-139710,2016-06-15,Standard Class,Consumer,United States,Los Angeles,California,90045,West
1927,CA-2017-121538,2017-12-01,First Class,Consumer,United States,Denver,Colorado,80219,West
1928,US-2017-101539,2017-03-18,Second Class,Home Office,United States,Seattle,Washington,98105,West
1931,CA-2016-152121,2016-11-29,Second Class,Consumer,United States,Scottsdale,Arizona,85254,West
1932,CA-2017-161200,2017-08-10,Second Class,Consumer,United States,Lafayette,Louisiana,70506,South
1934,CA-2017-101245,2017-12-03,Standard Class,Corporate,United States,San Francisco,California,94109,West
1936,CA-2015-141768,2015-05-27,Second Class,Home Office,United States,San Francisco,California,94109,West
1937,CA-2016-112109,2016-07-12,Standard Class,Consumer,United States,Broomfield,Colorado,80020,West
1941,CA-2017-144064,2017-09-01,First Class,Corporate,United States,Quincy,Illinois,62301,Central
1944,CA-2016-108581,2016-06-26,Standard Class,Corporate,United States,Carrollton,Texas,75007,Central
1946,CA-2017-157987,2017-09-06,Standard Class,Corporate,United States,New York City,New York,10009,East
1958,CA-2017-110905,2017-09-15,Second Class,Consumer,United States,Springfield,Missouri,65807,Central
1966,CA-2017-165841,2017-12-28,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East
1969,CA-2017-117485,2017-09-29,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central
1970,CA-2017-140242,2017-05-11,Standard Class,Home Office,United States,Chicago,Illinois,60623,Central
1972,CA-2014-148950,2014-12-19,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central
1975,CA-2014-110408,2014-10-20,Second Class,Corporate,United States,Montgomery,Alabama,36116,South
1978,CA-2015-109939,2015-05-12,Standard Class,Consumer,United States,Salem,Oregon,97301,West
1979,CA-2016-112669,2016-04-14,Same Day,Consumer,United States,Glendale,Arizona,85301,West
1981,CA-2015-119592,2015-12-16,Second Class,Corporate,United States,Columbus,Georgia,31907,South
1982,CA-2014-122749,2014-12-09,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
1983,CA-2014-164721,2014-11-27,Second Class,Corporate,United States,Brentwood,California,94513,West
1986,CA-2016-147417,2016-07-27,First Class,Consumer,United States,Columbus,Ohio,43229,East
1987,CA-2015-127509,2015-11-13,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central
1991,CA-2017-111374,2017-02-28,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East
1992,CA-2017-133648,2017-07-02,Standard Class,Home Office,United States,Springfield,Oregon,97477,West
1995,US-2017-147221,2017-12-04,Second Class,Consumer,United States,Houston,Texas,77036,Central
1997,CA-2014-131905,2014-02-09,First Class,Corporate,United States,Chesapeake,Virginia,23320,South
2000,CA-2017-166128,2017-04-18,Standard Class,Consumer,United States,Pasadena,California,91104,West
2002,CA-2017-163510,2017-12-28,Second Class,Consumer,United States,Louisville,Kentucky,40214,South
2004,US-2017-143028,2017-04-18,Standard Class,Home Office,United States,Lubbock,Texas,79424,Central
2005,CA-2014-111150,2015-01-04,Standard Class,Corporate,United States,Columbia,Missouri,65203,Central
2007,CA-2017-165386,2017-08-04,First Class,Consumer,United States,Chicago,Illinois,60623,Central
2008,CA-2014-116407,2014-11-21,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South
2011,CA-2015-155761,2015-12-11,Same Day,Consumer,United States,Houston,Texas,77041,Central
2013,CA-2016-145905,2016-09-23,Standard Class,Consumer,United States,Auburn,Alabama,36830,South
2016,CA-2015-113110,2015-03-23,Standard Class,Consumer,United States,San Bernardino,California,92404,West
2020,CA-2016-168354,2016-09-21,First Class,Home Office,United States,Providence,Rhode Island,2908,East
2024,US-2017-111241,2017-08-22,Second Class,Consumer,United States,Fresno,California,93727,West
2025,CA-2015-114237,2015-03-15,First Class,Consumer,United States,Seattle,Washington,98103,West
2026,CA-2016-113516,2016-09-10,Second Class,Home Office,United States,Lancaster,California,93534,West
2028,CA-2015-117961,2015-11-30,Standard Class,Corporate,United States,Leominster,Massachusetts,1453,East
2032,CA-2016-128923,2016-12-13,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central
2034,CA-2017-162481,2017-09-29,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central
2036,CA-2015-119214,2015-01-27,Standard Class,Home Office,United States,Bozeman,Montana,59715,West
2038,CA-2015-122287,2015-06-23,Standard Class,Home Office,United States,Peoria,Arizona,85345,West
2042,CA-2015-104493,2015-10-08,Standard Class,Corporate,United States,San Diego,California,92105,West
2043,US-2017-158946,2017-11-23,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East
2044,CA-2014-129168,2014-08-23,Standard Class,Corporate,United States,Houston,Texas,77095,Central
2045,CA-2016-131835,2016-07-21,Standard Class,Corporate,United States,Perth Amboy,New Jersey,8861,East
2048,CA-2015-142237,2015-07-13,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East
2054,CA-2016-136434,2016-12-07,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central
2055,CA-2017-120376,2017-12-25,First Class,Consumer,United States,Detroit,Michigan,48227,Central
2059,CA-2014-106439,2014-11-04,Standard Class,Corporate,United States,Los Angeles,California,90049,West
2068,CA-2015-133452,2015-04-19,Standard Class,Consumer,United States,Pomona,California,91767,West
2070,CA-2016-146521,2016-07-23,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East
2071,US-2017-110996,2017-11-25,Standard Class,Consumer,United States,Ontario,California,91761,West
2072,CA-2016-129693,2016-12-02,Standard Class,Corporate,United States,Seattle,Washington,98105,West
2073,CA-2017-122504,2017-11-12,Second Class,Home Office,United States,Brentwood,California,94513,West
2075,CA-2014-131051,2014-12-05,Standard Class,Consumer,United States,San Francisco,California,94122,West
2076,CA-2017-140676,2017-09-15,First Class,Consumer,United States,Baltimore,Maryland,21215,East
2079,CA-2015-120103,2015-12-29,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West
2082,CA-2017-104647,2017-03-01,Standard Class,Consumer,United States,Los Angeles,California,90008,West
2083,CA-2014-110352,2014-11-29,Standard Class,Home Office,United States,Houston,Texas,77036,Central
2084,CA-2016-140501,2016-06-28,Standard Class,Consumer,United States,New York City,New York,10009,East
2089,CA-2015-139290,2015-10-30,Standard Class,Corporate,United States,Rancho Cucamonga,California,91730,West
2090,CA-2017-166142,2017-07-19,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East
2092,CA-2014-145926,2014-11-21,Standard Class,Home Office,United States,Moorhead,Minnesota,56560,Central
2093,CA-2015-149678,2015-04-15,Second Class,Consumer,United States,Farmington,New Mexico,87401,West
2094,US-2015-164357,2015-11-29,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South
2095,US-2016-146570,2016-05-20,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South
2098,CA-2017-124401,2017-09-12,Standard Class,Consumer,United States,Portland,Oregon,97206,West
2100,US-2014-140116,2014-03-17,Standard Class,Consumer,United States,Denver,Colorado,80219,West
2102,CA-2014-123295,2014-07-18,Same Day,Home Office,United States,Tucson,Arizona,85705,West
2103,CA-2017-167101,2017-03-28,Second Class,Corporate,United States,New York City,New York,10009,East
2105,US-2014-167633,2014-10-05,Standard Class,Consumer,United States,Boynton Beach,Florida,33437,South
2106,US-2014-152723,2014-09-26,Same Day,Corporate,United States,Mesquite,Texas,75150,Central
2107,CA-2015-164882,2015-10-31,Same Day,Consumer,United States,Redlands,California,92374,West
2116,CA-2015-159786,2015-10-17,Second Class,Consumer,United States,Rochester,New York,14609,East
2117,CA-2016-130267,2016-09-23,Standard Class,Consumer,United States,Stockton,California,95207,West
2118,CA-2017-155460,2017-04-15,First Class,Corporate,United States,Seattle,Washington,98105,West
2120,US-2017-168690,2017-01-13,Standard Class,Consumer,United States,Ormond Beach,Florida,32174,South
2121,CA-2017-158246,2017-11-11,First Class,Corporate,United States,Sunnyvale,California,94086,West
2122,CA-2017-167381,2017-09-24,Second Class,Home Office,United States,Lansing,Michigan,48911,Central
2124,CA-2017-144862,2017-12-05,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East
2126,CA-2014-126032,2014-06-28,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East
2127,CA-2015-134859,2015-10-09,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East
2129,US-2014-114188,2014-05-22,Second Class,Corporate,United States,Dover,New Hampshire,3820,East
2132,CA-2015-156524,2015-11-26,Standard Class,Consumer,United States,New York City,New York,10011,East
2133,CA-2015-122210,2015-12-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East
2136,CA-2015-156377,2016-01-05,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central
2138,US-2017-157896,2017-11-16,Same Day,Consumer,United States,New York City,New York,10009,East
2139,CA-2014-159520,2014-06-11,Standard Class,Corporate,United States,Long Beach,New York,11561,East
2142,CA-2016-155481,2016-09-05,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East
2145,US-2016-152051,2016-06-29,Standard Class,Corporate,United States,York,Pennsylvania,17403,East
2148,CA-2014-141607,2014-12-17,Standard Class,Consumer,United States,Concord,California,94521,West
2149,CA-2017-102771,2017-04-05,Standard Class,Consumer,United States,New York City,New York,10035,East
2150,US-2017-139969,2017-11-26,Standard Class,Consumer,United States,College Station,Texas,77840,Central
2151,CA-2014-167360,2014-11-29,Second Class,Consumer,United States,Saint Louis,Missouri,63116,Central
2152,CA-2015-123505,2015-11-26,Standard Class,Consumer,United States,Quincy,Massachusetts,2169,East
2153,CA-2016-117282,2016-07-18,Standard Class,Corporate,United States,New York City,New York,10009,East
2154,US-2016-120460,2016-05-05,Standard Class,Home Office,United States,Dallas,Texas,75081,Central
2155,CA-2016-111115,2016-07-27,Second Class,Consumer,United States,Los Angeles,California,90032,West
2156,CA-2014-124646,2014-06-24,First Class,Consumer,United States,Minneapolis,Minnesota,55407,Central
2158,CA-2017-148166,2017-10-26,Standard Class,Home Office,United States,Deltona,Florida,32725,South
2159,CA-2016-159737,2016-09-09,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central
2160,CA-2016-141019,2016-05-14,Same Day,Consumer,United States,Cincinnati,Ohio,45231,East
2161,CA-2016-101938,2016-01-12,Standard Class,Home Office,United States,Oakland,California,94601,West
2162,CA-2017-166296,2017-03-19,Standard Class,Home Office,United States,Manteca,California,95336,West
2163,CA-2016-154018,2016-10-19,Standard Class,Consumer,United States,Laredo,Texas,78041,Central
2168,CA-2017-117870,2017-01-30,Second Class,Consumer,United States,Kent,Ohio,44240,East
2171,US-2017-137491,2017-11-25,Standard Class,Corporate,United States,San Angelo,Texas,76903,Central
2172,CA-2014-152296,2014-08-03,First Class,Consumer,United States,San Francisco,California,94122,West
2173,CA-2016-112025,2016-08-04,Standard Class,Home Office,United States,Houston,Texas,77070,Central
2174,CA-2015-132507,2015-08-03,Second Class,Corporate,United States,Houston,Texas,77041,Central
2175,CA-2016-125738,2016-10-21,Standard Class,Home Office,United States,Salt Lake City,Utah,84106,West
2179,CA-2016-128818,2016-05-11,Standard Class,Consumer,United States,New York City,New York,10009,East
2185,CA-2017-124576,2017-08-04,Second Class,Corporate,United States,Salinas,California,93905,West
