ORDER_PRODUCT_ID,ORDER_ID,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT,ORDER_DATE,SHIP_DATE,SHIP_MODE,REGION
2759,CA-2016-146171,JP-16135,OFF-ST-10001526,481.3200,4,0.00,125.1432,2016-03-11,2016-03-15,Standard Class,South
2760,CA-2014-129574,Dp-13240,OFF-PA-10002893,48.4000,5,0.00,23.2320,2014-05-26,2014-05-29,First Class,West
2761,CA-2017-126536,NK-18490,TEC-AC-10003709,0.9900,1,0.00,0.4356,2017-10-12,2017-10-14,First Class,West
2762,CA-2017-126536,NK-18490,OFF-BI-10001191,101.8400,5,0.20,36.9170,2017-10-12,2017-10-14,First Class,West
2763,CA-2017-165757,PL-18925,OFF-BI-10003166,10.3320,3,0.70,-7.5768,2017-06-22,2017-06-28,Standard Class,East
2764,CA-2017-165757,PL-18925,OFF-BI-10003982,31.1550,5,0.70,-23.8855,2017-06-22,2017-06-28,Standard Class,East
2765,CA-2017-165757,PL-18925,OFF-ST-10004835,8.9280,2,0.20,0.6696,2017-06-22,2017-06-28,Standard Class,East
2766,CA-2017-167752,RW-19690,OFF-AP-10000159,34.3840,1,0.20,3.8682,2017-01-15,2017-01-18,First Class,East
2767,CA-2017-167752,RW-19690,OFF-AP-10002945,1924.1600,8,0.20,312.6760,2017-01-15,2017-01-18,First Class,East
2768,US-2015-122140,MO-17950,OFF-AP-10001242,32.1920,2,0.80,-80.4800,2015-04-02,2015-04-07,Standard Class,Central
2769,US-2015-122140,MO-17950,TEC-AC-10003038,50.1200,7,0.20,-0.6265,2015-04-02,2015-04-07,Standard Class,Central
2770,US-2015-122140,MO-17950,TEC-AC-10003289,47.9760,3,0.20,1.7991,2015-04-02,2015-04-07,Standard Class,Central
2771,CA-2016-163986,JJ-15445,OFF-ST-10000918,54.5000,5,0.00,14.1700,2016-09-03,2016-09-10,Standard Class,Central
2772,CA-2017-158967,BT-11680,FUR-FU-10001940,19.1040,3,0.20,5.7312,2017-12-10,2017-12-12,First Class,South
2773,CA-2016-131576,RD-19585,OFF-BI-10002852,49.4400,3,0.00,24.2256,2016-11-22,2016-11-26,Standard Class,Central
2774,CA-2017-143455,ML-17755,OFF-PA-10004451,10.3680,2,0.20,3.6288,2017-11-11,2017-11-18,Standard Class,East
2775,CA-2016-144729,JE-15745,OFF-ST-10004804,154.4400,3,0.00,1.5444,2016-10-21,2016-10-25,Standard Class,West
2776,CA-2015-127019,ER-13855,OFF-AP-10003971,60.9840,7,0.20,4.5738,2015-12-21,2015-12-25,Standard Class,West
2777,CA-2015-138534,JM-15535,FUR-BO-10003159,195.4660,2,0.15,-13.7976,2015-07-17,2015-07-19,Second Class,West
2778,CA-2017-108322,SS-20140,FUR-FU-10001935,23.6800,8,0.20,6.2160,2017-04-30,2017-05-05,Standard Class,South
2779,CA-2017-108322,SS-20140,TEC-AC-10003433,2.3760,3,0.20,0.7425,2017-04-30,2017-05-05,Standard Class,South
2780,CA-2017-167668,TC-21295,OFF-LA-10004544,59.2000,4,0.00,29.6000,2017-05-06,2017-05-08,First Class,East
2781,CA-2017-146724,HG-15025,OFF-AR-10001026,22.0000,10,0.00,9.6800,2017-11-20,2017-11-27,Standard Class,Central
2782,CA-2016-139878,LD-17005,TEC-PH-10001336,257.9800,2,0.00,74.8142,2016-11-11,2016-11-16,Standard Class,Central
2783,US-2016-106677,AS-10285,TEC-PH-10003187,23.9880,2,0.40,-15.9920,2016-11-05,2016-11-10,Standard Class,East
2784,CA-2016-116974,MP-17965,TEC-PH-10004897,23.9760,4,0.40,-15.5844,2016-10-09,2016-10-15,Standard Class,East
2785,CA-2015-149972,CD-12790,FUR-CH-10004997,601.5360,4,0.20,0.0000,2015-09-21,2015-09-23,First Class,West
2786,CA-2015-149972,CD-12790,OFF-FA-10002763,7.9000,2,0.00,2.5280,2015-09-21,2015-09-23,First Class,West
2787,US-2014-117744,MD-17860,FUR-FU-10001588,58.3600,5,0.60,-24.8030,2014-12-02,2014-12-06,Standard Class,Central
2788,US-2014-117744,MD-17860,OFF-AR-10000940,16.4640,7,0.20,1.4406,2014-12-02,2014-12-06,Standard Class,Central
2789,US-2014-117744,MD-17860,FUR-FU-10002759,39.9600,5,0.60,-23.9760,2014-12-02,2014-12-06,Standard Class,Central
2790,CA-2014-125514,BM-11650,OFF-AP-10000358,25.9600,2,0.00,7.5284,2014-09-21,2014-09-22,First Class,Central
2791,CA-2014-125514,BM-11650,OFF-AP-10003281,36.2700,3,0.00,10.8810,2014-09-21,2014-09-22,First Class,Central
2792,CA-2014-125514,BM-11650,OFF-PA-10000029,6.4800,1,0.00,3.1104,2014-09-21,2014-09-22,First Class,Central
2793,CA-2014-154599,KN-16450,TEC-PH-10001557,1075.0880,14,0.20,94.0702,2014-04-12,2014-04-17,Standard Class,West
2794,CA-2014-154599,KN-16450,TEC-PH-10000576,438.3680,4,0.20,38.3572,2014-04-12,2014-04-17,Standard Class,West
2795,CA-2014-154599,KN-16450,OFF-BI-10002764,18.0880,7,0.20,6.5569,2014-04-12,2014-04-17,Standard Class,West
2796,CA-2014-154599,KN-16450,FUR-BO-10001337,308.4990,3,0.15,-18.1470,2014-04-12,2014-04-17,Standard Class,West
2797,CA-2017-158743,IG-15085,OFF-AR-10002257,13.3600,4,0.00,4.1416,2017-10-20,2017-10-27,Standard Class,South
2798,CA-2017-158743,IG-15085,OFF-PA-10001019,39.9600,2,0.00,18.7812,2017-10-20,2017-10-27,Standard Class,South
2799,CA-2017-158743,IG-15085,OFF-BI-10003364,145.8500,5,0.00,70.0080,2017-10-20,2017-10-27,Standard Class,South
2800,CA-2016-153318,JS-15595,TEC-PH-10000984,783.9600,5,0.20,78.3960,2016-10-25,2016-10-28,First Class,South
2801,US-2015-110163,GA-14725,OFF-AR-10001683,7.8800,1,0.20,1.7730,2015-11-01,2015-11-04,First Class,West
2802,CA-2017-143329,DL-13330,FUR-FU-10000629,41.3700,3,0.00,17.3754,2017-11-03,2017-11-08,Standard Class,West
2803,CA-2015-159380,CS-12505,OFF-PA-10003893,12.8400,3,0.00,5.7780,2015-05-12,2015-05-16,Standard Class,West
2804,CA-2015-159380,CS-12505,OFF-PA-10004239,25.6800,6,0.00,11.5560,2015-05-12,2015-05-16,Standard Class,West
2805,CA-2015-122623,CC-12145,FUR-CH-10000553,47.5160,2,0.30,-2.0364,2015-09-07,2015-09-11,Standard Class,Central
2806,CA-2015-148635,MH-18025,OFF-FA-10004395,9.4200,2,0.00,0.4710,2015-07-25,2015-07-27,Second Class,West
2807,CA-2015-148635,MH-18025,OFF-PA-10004782,12.9600,2,0.00,6.2208,2015-07-25,2015-07-27,Second Class,West
2808,CA-2015-148635,MH-18025,FUR-BO-10002213,704.9000,5,0.00,56.3920,2015-07-25,2015-07-27,Second Class,West
2809,CA-2015-148635,MH-18025,FUR-CH-10001854,561.5680,2,0.20,28.0784,2015-07-25,2015-07-27,Second Class,West
2810,CA-2015-135685,MP-18175,OFF-PA-10000157,179.8200,9,0.00,84.5154,2015-11-16,2015-11-18,Second Class,Central
2811,CA-2015-135685,MP-18175,FUR-FU-10001185,185.5800,6,0.00,76.0878,2015-11-16,2015-11-18,Second Class,Central
2812,CA-2015-135685,MP-18175,FUR-TA-10001520,214.1100,3,0.00,36.3987,2015-11-16,2015-11-18,Second Class,Central
2813,CA-2015-135685,MP-18175,TEC-AC-10004145,999.9600,4,0.00,229.9908,2015-11-16,2015-11-18,Second Class,Central
2814,CA-2015-135685,MP-18175,FUR-TA-10000688,653.5500,3,0.00,111.1035,2015-11-16,2015-11-18,Second Class,Central
2815,CA-2015-104626,DR-12940,OFF-BI-10001510,114.6000,5,0.00,51.5700,2015-09-01,2015-09-08,Standard Class,East
2816,CA-2015-104626,DR-12940,FUR-CH-10003817,60.7400,1,0.00,15.1850,2015-09-01,2015-09-08,Standard Class,East
2817,CA-2015-104626,DR-12940,FUR-FU-10000308,124.3600,2,0.00,27.3592,2015-09-01,2015-09-08,Standard Class,East
2818,CA-2015-104626,DR-12940,OFF-ST-10003208,1088.7600,6,0.00,315.7404,2015-09-01,2015-09-08,Standard Class,East
2819,CA-2016-160500,DM-13015,OFF-BI-10003784,6.7200,5,0.20,2.3520,2016-05-05,2016-05-08,First Class,West
2820,CA-2016-160500,DM-13015,FUR-TA-10003748,298.7760,3,0.20,7.4694,2016-05-05,2016-05-08,First Class,West
2821,CA-2017-100202,BD-11620,TEC-PH-10002563,302.3760,3,0.20,22.6782,2016-12-31,2017-01-05,Standard Class,West
2822,CA-2017-131016,DC-12850,OFF-AR-10000122,8.9280,2,0.20,0.5580,2017-09-18,2017-09-20,First Class,Central
2823,CA-2017-131016,DC-12850,OFF-ST-10000352,47.5840,2,0.20,-2.9740,2017-09-18,2017-09-20,First Class,Central
2824,US-2014-112914,MT-18070,OFF-PA-10003270,33.7920,8,0.20,10.5600,2014-09-25,2014-09-30,Standard Class,Central
2825,US-2014-112914,MT-18070,FUR-BO-10003272,300.5328,2,0.32,-97.2312,2014-09-25,2014-09-30,Standard Class,Central
2826,US-2014-112914,MT-18070,OFF-BI-10002982,2.7240,2,0.80,-4.3584,2014-09-25,2014-09-30,Standard Class,Central
2827,US-2014-112914,MT-18070,OFF-EN-10001509,3.2640,2,0.20,1.1016,2014-09-25,2014-09-30,Standard Class,Central
2828,CA-2016-124149,MJ-17740,OFF-PA-10002421,108.3360,6,0.20,37.9176,2016-04-23,2016-04-26,First Class,East
2829,CA-2016-124149,MJ-17740,OFF-ST-10000760,55.9200,5,0.20,6.2910,2016-04-23,2016-04-26,First Class,East
2830,CA-2016-124149,MJ-17740,OFF-PA-10002923,78.3040,2,0.20,29.3640,2016-04-23,2016-04-26,First Class,East
2831,CA-2014-148915,ND-18370,OFF-ST-10001128,443.9200,5,0.20,-94.3330,2014-11-01,2014-11-05,Standard Class,West
2832,CA-2014-148915,ND-18370,TEC-PH-10000673,155.9760,3,0.20,54.5916,2014-11-01,2014-11-05,Standard Class,West
2833,CA-2017-134649,CA-11965,OFF-AR-10001547,15.4700,7,0.00,4.1769,2017-01-26,2017-01-31,Second Class,South
2834,CA-2017-134649,CA-11965,OFF-BI-10001890,7.1600,2,0.00,3.4368,2017-01-26,2017-01-31,Second Class,South
2835,CA-2017-110842,GA-14725,OFF-AP-10003971,10.8900,1,0.00,2.8314,2017-11-11,2017-11-16,Standard Class,West
2836,CA-2017-110842,GA-14725,OFF-PA-10000520,19.4400,3,0.00,9.3312,2017-11-11,2017-11-16,Standard Class,West
2837,CA-2017-110842,GA-14725,OFF-BI-10000977,121.6000,5,0.20,39.5200,2017-11-11,2017-11-16,Standard Class,West
2838,CA-2016-147368,TC-21295,TEC-MA-10002178,695.7000,2,0.50,-27.8280,2016-06-09,2016-06-12,First Class,South
2839,US-2015-104185,JB-15400,OFF-ST-10001526,120.3300,1,0.00,31.2858,2015-09-03,2015-09-08,Second Class,East
2840,US-2014-125521,CK-12325,FUR-CH-10003379,1139.9200,4,0.00,284.9800,2014-03-14,2014-03-19,Standard Class,South
2841,US-2017-135062,RL-19615,OFF-PA-10000100,229.5440,7,0.20,83.2097,2017-08-31,2017-09-04,Second Class,South
2842,CA-2017-135650,AC-10660,OFF-ST-10001809,143.7280,2,0.20,-32.3388,2017-03-23,2017-03-27,Standard Class,Central
2843,CA-2017-112865,BH-11710,TEC-AC-10000387,36.0480,3,0.20,-0.9012,2017-05-18,2017-05-22,Standard Class,East
2844,US-2016-162852,BG-11695,FUR-CH-10004853,845.4880,8,0.30,-12.0784,2016-12-27,2016-12-31,Standard Class,Central
2845,CA-2017-138163,XP-21865,OFF-AR-10001958,50.9400,3,0.00,14.2632,2017-11-17,2017-11-20,First Class,East
2846,CA-2017-152093,SN-20560,OFF-BI-10003527,762.5940,3,0.80,-1143.8910,2017-09-10,2017-09-15,Standard Class,Central
2847,CA-2017-157854,DM-13345,FUR-FU-10003832,56.2800,6,0.00,15.7584,2017-04-08,2017-04-15,Standard Class,South
2848,CA-2017-157854,DM-13345,OFF-BI-10001359,2690.9700,3,0.00,1264.7559,2017-04-08,2017-04-15,Standard Class,South
2849,CA-2016-123617,AJ-10780,OFF-BI-10002976,7.4340,6,0.70,-5.6994,2016-11-28,2016-12-03,Standard Class,South
2850,US-2016-128293,KC-16255,OFF-ST-10000736,64.7840,1,0.20,-12.9568,2016-06-02,2016-06-05,First Class,East
2851,CA-2017-107342,VF-21715,OFF-PA-10001745,28.1600,4,0.00,13.2352,2017-12-17,2017-12-22,Standard Class,Central
2852,CA-2016-136371,SV-20935,FUR-FU-10000409,14.9800,1,0.00,6.8908,2016-03-19,2016-03-21,Second Class,East
2853,CA-2016-136371,SV-20935,FUR-FU-10000221,20.3200,4,0.00,6.9088,2016-03-19,2016-03-21,Second Class,East
2854,CA-2017-137344,EM-13810,OFF-ST-10000344,40.2900,3,0.00,10.4754,2017-08-20,2017-08-20,Same Day,East
2855,CA-2017-169810,RB-19360,OFF-LA-10003663,20.2300,7,0.00,9.5081,2017-07-25,2017-07-31,Standard Class,Central
2856,CA-2016-128594,DJ-13510,FUR-CH-10001215,1603.1360,4,0.20,100.1960,2016-08-26,2016-08-29,First Class,West
2857,CA-2016-154690,CC-12370,FUR-CH-10000988,225.2960,2,0.20,22.5296,2016-08-15,2016-08-17,Second Class,South
2858,CA-2017-138975,SC-20380,TEC-AC-10003441,67.8000,4,0.00,4.0680,2017-05-19,2017-05-23,Standard Class,South
2859,CA-2017-138975,SC-20380,TEC-PH-10004389,377.9700,3,0.00,98.2722,2017-05-19,2017-05-23,Standard Class,South
2860,CA-2017-138975,SC-20380,FUR-BO-10004695,1628.8200,9,0.00,374.6286,2017-05-19,2017-05-23,Standard Class,South
2861,CA-2017-138975,SC-20380,OFF-PA-10000100,286.9300,7,0.00,140.5957,2017-05-19,2017-05-23,Standard Class,South
2862,CA-2017-106537,RH-19495,OFF-PA-10000223,20.7360,4,0.20,7.2576,2017-08-12,2017-08-17,Standard Class,South
2863,US-2017-103828,JK-15370,OFF-ST-10001325,31.4400,3,0.00,8.4888,2017-08-13,2017-08-13,Same Day,West
2864,US-2017-103828,JK-15370,OFF-AP-10004249,83.7900,7,0.00,22.6233,2017-08-13,2017-08-13,Same Day,West
2865,US-2017-103828,JK-15370,OFF-AR-10000588,59.5200,3,0.00,15.4752,2017-08-13,2017-08-13,Same Day,West
2866,US-2017-103828,JK-15370,OFF-SU-10000946,31.9200,4,0.00,9.2568,2017-08-13,2017-08-13,Same Day,West
2867,CA-2016-115588,AF-10885,OFF-SU-10001225,14.7200,5,0.20,-3.3120,2016-11-10,2016-11-12,Second Class,East
2868,CA-2016-115588,AF-10885,OFF-ST-10001558,38.9760,3,0.20,-2.4360,2016-11-10,2016-11-12,Second Class,East
2869,CA-2017-143861,LC-16885,FUR-FU-10001546,17.0880,2,0.20,1.0680,2017-06-12,2017-06-19,Standard Class,South
2870,CA-2014-148040,BF-11275,OFF-PA-10002581,74.3520,3,0.20,23.2350,2014-03-22,2014-03-26,Standard Class,West
2871,CA-2014-148040,BF-11275,FUR-CH-10001482,314.3520,3,0.20,-35.3646,2014-03-22,2014-03-26,Standard Class,West
2872,CA-2017-135167,SC-20800,OFF-AR-10002399,4.2600,1,0.00,1.7466,2017-06-15,2017-06-20,Standard Class,West
2873,CA-2017-137022,SW-20275,OFF-ST-10001963,811.2800,8,0.00,24.3384,2017-11-16,2017-11-22,Standard Class,West
2874,US-2017-102638,MC-17845,OFF-FA-10002988,6.0300,3,0.00,2.9547,2017-12-29,2017-12-31,First Class,East
2875,US-2016-167339,TD-20995,FUR-CH-10004289,153.5680,2,0.20,-5.7588,2016-01-21,2016-01-23,Second Class,West
2876,US-2016-167339,TD-20995,FUR-CH-10000785,1013.4880,7,0.20,76.0116,2016-01-21,2016-01-23,Second Class,West
2877,CA-2016-152072,Dp-13240,OFF-EN-10003040,52.3400,2,0.00,24.5998,2016-01-15,2016-01-19,Standard Class,East
2878,CA-2016-152072,Dp-13240,OFF-AR-10001573,4.6600,2,0.00,1.3514,2016-01-15,2016-01-19,Standard Class,East
2879,CA-2016-152072,Dp-13240,TEC-AC-10000844,254.9700,3,0.00,91.7892,2016-01-15,2016-01-19,Standard Class,East
2880,CA-2016-102932,SD-20485,OFF-BI-10000756,25.4400,6,0.00,12.7200,2016-09-19,2016-09-23,Second Class,East
2881,CA-2016-102932,SD-20485,OFF-SU-10000381,27.9300,3,0.00,8.0997,2016-09-19,2016-09-23,Second Class,East
2882,CA-2014-165540,TM-21010,OFF-BI-10004094,8.8500,5,0.80,-13.7175,2014-02-21,2014-02-25,Standard Class,Central
2883,CA-2016-130799,BK-11260,FUR-FU-10001852,6.9600,4,0.00,2.2272,2016-11-11,2016-11-16,Second Class,West
2884,CA-2016-164483,JF-15490,OFF-BI-10000014,17.4560,2,0.20,5.8914,2016-01-30,2016-02-03,Standard Class,West
2885,US-2016-159856,EP-13915,FUR-CH-10003396,307.9200,5,0.20,-34.6410,2016-10-18,2016-10-22,Standard Class,West
2886,CA-2017-102099,EP-13915,OFF-AR-10003811,6.6300,3,0.00,1.7901,2017-12-18,2017-12-19,First Class,West
2887,CA-2017-102099,EP-13915,OFF-PA-10003172,12.9600,2,0.00,6.2208,2017-12-18,2017-12-19,First Class,West
2888,CA-2017-102099,EP-13915,OFF-PA-10000289,32.4000,5,0.00,15.5520,2017-12-18,2017-12-19,First Class,West
2889,CA-2017-164049,KH-16630,OFF-PA-10000791,23.8500,5,0.00,10.7325,2017-11-02,2017-11-06,Standard Class,West
2890,CA-2014-142727,HG-14845,FUR-CH-10002304,51.9600,2,0.00,12.9900,2014-04-29,2014-05-01,Second Class,South
2891,CA-2014-142727,HG-14845,OFF-BI-10000136,17.9400,3,0.00,8.6112,2014-04-29,2014-05-01,Second Class,South
2892,CA-2017-139913,JC-16105,OFF-PA-10003739,11.5600,2,0.00,5.6644,2017-10-23,2017-10-29,Standard Class,East
2893,CA-2017-139913,JC-16105,OFF-PA-10002479,26.4000,5,0.00,11.8800,2017-10-23,2017-10-29,Standard Class,East
2894,CA-2017-139913,JC-16105,FUR-FU-10000771,69.0800,11,0.00,29.0136,2017-10-23,2017-10-29,Standard Class,East
2895,CA-2017-139913,JC-16105,TEC-PH-10001552,35.8800,3,0.00,10.0464,2017-10-23,2017-10-29,Standard Class,East
2896,CA-2014-169033,KM-16720,OFF-AR-10001915,49.6500,5,0.00,20.8530,2014-03-30,2014-04-03,Standard Class,East
2897,US-2016-164630,EB-13975,TEC-CO-10000971,959.9680,4,0.20,119.9960,2016-01-04,2016-01-09,Standard Class,South
2898,US-2015-114839,PW-19240,FUR-CH-10004086,408.4220,2,0.30,-5.8346,2015-04-26,2015-04-30,Standard Class,Central
2899,CA-2015-166464,PG-18895,TEC-CO-10000971,479.9840,2,0.20,59.9980,2015-09-12,2015-09-17,Standard Class,East
2900,CA-2015-166464,PG-18895,OFF-LA-10001317,12.6000,4,0.00,6.0480,2015-09-12,2015-09-17,Standard Class,East
2901,CA-2017-124898,DB-12910,OFF-PA-10003656,184.6600,7,0.00,84.9436,2017-09-11,2017-09-15,Standard Class,South
2902,CA-2016-164035,CR-12730,OFF-PA-10002160,23.1200,5,0.20,8.3810,2016-06-12,2016-06-17,Standard Class,Central
2903,CA-2016-153577,KH-16330,OFF-PA-10000575,37.4640,7,0.20,12.1758,2016-06-27,2016-07-01,Standard Class,Central
2904,CA-2016-153577,KH-16330,FUR-CH-10003981,539.6580,3,0.30,-7.7094,2016-06-27,2016-07-01,Standard Class,Central
2905,CA-2014-127586,CS-12400,OFF-ST-10002615,310.1200,2,0.00,80.6312,2014-09-26,2014-09-30,Standard Class,West
2906,CA-2017-121615,DL-12925,OFF-PA-10000327,8.5600,2,0.00,3.8520,2017-11-03,2017-11-09,Standard Class,Central
2907,CA-2017-121615,DL-12925,OFF-ST-10001325,52.4000,5,0.00,14.1480,2017-11-03,2017-11-09,Standard Class,Central
2908,CA-2017-121615,DL-12925,OFF-LA-10001771,14.9400,3,0.00,6.8724,2017-11-03,2017-11-09,Standard Class,Central
2909,CA-2017-166415,ME-17725,OFF-FA-10004968,11.2200,3,0.00,0.2244,2017-02-19,2017-02-23,Standard Class,West
2910,CA-2015-118444,VD-21670,OFF-AP-10000576,387.1360,4,0.20,24.1960,2015-11-05,2015-11-09,Standard Class,South
2911,CA-2014-113929,CK-12205,OFF-EN-10003286,41.4000,5,0.00,19.4580,2014-06-16,2014-06-21,Standard Class,East
2912,CA-2014-113929,CK-12205,OFF-AR-10003772,35.0000,4,0.00,10.5000,2014-06-16,2014-06-21,Standard Class,East
2913,CA-2014-113929,CK-12205,OFF-BI-10002852,39.5520,3,0.20,14.3376,2014-06-16,2014-06-21,Standard Class,East
2914,CA-2015-134747,DL-12925,TEC-PH-10002890,135.7200,3,0.00,35.2872,2015-10-12,2015-10-17,Second Class,Central
2915,CA-2015-134747,DL-12925,OFF-BI-10001308,12.5600,2,0.00,5.6520,2015-10-12,2015-10-17,Second Class,Central
2916,CA-2015-134747,DL-12925,TEC-PH-10001750,263.9600,4,0.00,71.2692,2015-10-12,2015-10-17,Second Class,Central
2917,CA-2017-155047,SE-20110,OFF-AR-10003338,5.9520,1,0.20,0.3720,2017-08-27,2017-08-30,First Class,Central
2918,CA-2016-160129,LS-17200,OFF-FA-10002763,15.8000,5,0.20,2.3700,2016-11-23,2016-11-23,Same Day,East
2919,CA-2016-160129,LS-17200,FUR-FU-10002088,14.3680,2,0.20,3.9512,2016-11-23,2016-11-23,Same Day,East
2920,CA-2016-160129,LS-17200,FUR-FU-10003976,70.4480,7,0.20,12.3284,2016-11-23,2016-11-23,Same Day,East
2921,CA-2017-164329,MM-17920,OFF-ST-10001511,129.3000,2,0.00,6.4650,2017-01-30,2017-01-30,Same Day,West
2922,US-2015-141453,DB-13270,OFF-BI-10000301,3.8820,3,0.80,-5.8230,2015-11-30,2015-12-03,Second Class,Central
2923,CA-2014-156993,RW-19630,OFF-FA-10003495,6.0800,1,0.00,3.0400,2014-06-28,2014-07-04,Standard Class,Central
2924,CA-2014-157721,JM-16195,OFF-AP-10001303,19.9000,1,0.00,8.9550,2014-09-02,2014-09-05,First Class,East
2925,CA-2014-157721,JM-16195,FUR-FU-10002116,70.7100,1,0.00,4.9497,2014-09-02,2014-09-05,First Class,East
2926,CA-2017-128629,BP-11155,FUR-FU-10000771,18.8400,3,0.00,7.9128,2017-07-10,2017-07-14,Second Class,South
2927,CA-2017-158106,CT-11995,OFF-AR-10002255,8.6400,3,0.00,2.5056,2017-06-04,2017-06-10,Standard Class,Central
2928,US-2017-120390,TH-21550,OFF-BI-10004995,1633.1880,4,0.70,-1306.5504,2017-10-19,2017-10-26,Standard Class,South
2929,CA-2017-143434,ME-17320,FUR-FU-10002597,19.7600,4,0.00,8.2992,2017-11-18,2017-11-24,Standard Class,Central
2930,CA-2015-168564,TT-21220,OFF-BI-10004970,6.6080,2,0.20,2.2302,2015-08-08,2015-08-08,Same Day,West
2931,CA-2015-168564,TT-21220,OFF-BI-10002557,7.2800,2,0.20,2.7300,2015-08-08,2015-08-08,Same Day,West
2932,CA-2015-168564,TT-21220,FUR-CH-10000785,144.7840,1,0.20,10.8588,2015-08-08,2015-08-08,Same Day,West
2933,US-2016-169040,GT-14710,TEC-PH-10002310,156.7920,1,0.20,13.7193,2016-12-06,2016-12-12,Standard Class,West
2934,US-2016-169040,GT-14710,TEC-PH-10002834,431.9760,3,0.20,26.9985,2016-12-06,2016-12-12,Standard Class,West
2935,US-2016-169040,GT-14710,OFF-EN-10000927,35.8900,1,0.00,16.1505,2016-12-06,2016-12-12,Standard Class,West
2936,US-2016-169040,GT-14710,OFF-BI-10001636,47.2080,7,0.20,15.3426,2016-12-06,2016-12-12,Standard Class,West
2937,US-2016-169040,GT-14710,OFF-PA-10001736,248.0800,7,0.00,116.5976,2016-12-06,2016-12-12,Standard Class,West
2938,US-2016-169040,GT-14710,OFF-PA-10000482,189.7000,5,0.00,89.1590,2016-12-06,2016-12-12,Standard Class,West
2939,US-2016-169040,GT-14710,OFF-BI-10001658,59.8080,3,0.20,19.4376,2016-12-06,2016-12-12,Standard Class,West
2940,CA-2017-155880,JD-16150,FUR-CH-10000422,90.9900,1,0.00,14.5584,2017-03-25,2017-03-31,Standard Class,Central
2941,CA-2017-155880,JD-16150,FUR-CH-10004675,1526.5600,7,0.00,427.4368,2017-03-25,2017-03-31,Standard Class,Central
2942,CA-2017-155880,JD-16150,FUR-CH-10002880,368.9700,3,0.00,40.5867,2017-03-25,2017-03-31,Standard Class,Central
2943,CA-2017-126242,MC-18100,OFF-ST-10000675,305.0100,9,0.00,76.2525,2017-11-19,2017-11-24,Standard Class,West
2944,CA-2017-126242,MC-18100,FUR-FU-10002685,18.7000,1,0.00,7.1060,2017-11-19,2017-11-24,Standard Class,West
2945,CA-2016-166443,LH-17020,FUR-FU-10004020,38.2900,7,0.00,16.4647,2016-11-04,2016-11-05,First Class,West
2946,CA-2017-169859,MP-18175,FUR-FU-10004963,26.2500,3,0.00,11.0250,2017-12-14,2017-12-18,Standard Class,West
2947,CA-2017-169859,MP-18175,OFF-BI-10000174,64.9600,14,0.20,22.7360,2017-12-14,2017-12-18,Standard Class,West
2948,CA-2017-169859,MP-18175,OFF-EN-10000461,43.7000,5,0.00,20.5390,2017-12-14,2017-12-18,Standard Class,West
2949,CA-2017-134915,EM-14140,TEC-AC-10001266,41.6000,4,0.20,13.0000,2017-11-12,2017-11-12,Same Day,West
2950,CA-2017-134915,EM-14140,OFF-PA-10002160,23.1200,5,0.20,8.3810,2017-11-12,2017-11-12,Same Day,West
2951,CA-2017-134915,EM-14140,FUR-CH-10004875,113.8880,2,0.20,9.9652,2017-11-12,2017-11-12,Same Day,West
2952,CA-2017-134915,EM-14140,FUR-FU-10000305,113.5680,2,0.20,-5.6784,2017-11-12,2017-11-12,Same Day,West
2953,CA-2017-134915,EM-14140,TEC-PH-10000347,7.9200,2,0.20,0.6930,2017-11-12,2017-11-12,Same Day,West
2954,CA-2017-134915,EM-14140,TEC-PH-10001459,671.9840,2,0.20,50.3988,2017-11-12,2017-11-12,Same Day,West
2955,CA-2016-153353,GG-14650,TEC-PH-10000439,39.9900,1,0.00,11.5971,2016-08-18,2016-08-24,Standard Class,East
2956,CA-2017-123638,MA-17995,FUR-CH-10002647,191.6460,3,0.10,31.9410,2017-06-27,2017-07-04,Standard Class,East
2957,CA-2017-168900,SH-20395,OFF-BI-10003910,2.3130,1,0.70,-1.9275,2017-05-04,2017-05-09,Standard Class,East
2958,CA-2015-158456,KT-16465,OFF-BI-10001097,19.9360,4,0.20,7.2268,2015-12-24,2015-12-29,Standard Class,West
2959,CA-2015-158456,KT-16465,OFF-FA-10004854,45.9200,4,0.00,21.5824,2015-12-24,2015-12-29,Standard Class,West
2960,CA-2017-143665,PO-19180,OFF-PA-10003673,20.3400,3,0.00,9.3564,2017-04-26,2017-05-01,Standard Class,West
